Continent,Country,Year,Export/import,Plastic Type,Ban,Trade Value
Africa,Morocco,2014,Import,All Scrap Plastics,No,402375
Africa,Madagascar,2014,Import,All Scrap Plastics,No,24260
Africa,Mauritius,2014,Import,All Scrap Plastics,No,256659
Africa,Nigeria,2014,Import,All Scrap Plastics,No,43535
Africa,Rwanda,2014,Import,All Scrap Plastics,No,18064
Africa,Sudan,2014,Import,All Scrap Plastics,No,458692
Africa,Senegal,2014,Import,All Scrap Plastics,No,24791
Africa,Sierra Leone,2014,Import,All Scrap Plastics,No,86
Africa,Seychelles,2014,Import,All Scrap Plastics,No,34243
Africa,Togo,2014,Import,All Scrap Plastics,No,1829
Africa,Tanzania,2014,Import,All Scrap Plastics,No,41639
Africa,Uganda,2014,Import,All Scrap Plastics,No,56957
Africa,South Africa,2014,Import,All Scrap Plastics,No,4577082
Asia,United Arab Emirates,2014,Import,All Scrap Plastics,No,7374026
Asia,Bangladesh,2014,Import,All Scrap Plastics,No,560
Asia,Bahrain,2014,Import,All Scrap Plastics,No,206836
Asia,China,2014,Import,All Scrap Plastics,No,97896
Asia,Cyprus,2014,Import,All Scrap Plastics,No,637475
Asia,Hong Kong,2014,Import,All Scrap Plastics,No,38348
Asia,Indonesia,2014,Import,All Scrap Plastics,No,3146258
Asia,Iran,2014,Import,All Scrap Plastics,No,78894
Asia,Israel,2014,Import,All Scrap Plastics,No,471581
Asia,Jordan,2014,Import,All Scrap Plastics,No,135419
Asia,Japan,2014,Import,All Scrap Plastics,No,843330
Asia,South Korea,2014,Import,All Scrap Plastics,No,86770
Asia,Kuwait,2014,Import,All Scrap Plastics,No,729158
Asia,Lebanon,2014,Import,All Scrap Plastics,No,1309
Asia,Sri Lanka,2014,Import,All Scrap Plastics,No,104294
Asia,Maldives,2014,Import,All Scrap Plastics,No,71227
Asia,Malaysia,2014,Import,All Scrap Plastics,No,4981320
Asia,Nepal,2014,Import,All Scrap Plastics,No,47995
Asia,Oman,2014,Import,All Scrap Plastics,No,380863
Asia,Pakistan,2014,Import,All Scrap Plastics,No,352752
Asia,Philippines,2014,Import,All Scrap Plastics,No,1794
Asia,Qatar,2014,Import,All Scrap Plastics,No,66462
Asia,Saudi Arabia,2014,Import,All Scrap Plastics,No,4609585
Asia,Singapore,2014,Import,All Scrap Plastics,No,208776
Asia,Thailand,2014,Import,All Scrap Plastics,No,1108622
Asia,Turkey,2014,Import,All Scrap Plastics,No,416451
Asia,Vietnam,2014,Import,All Scrap Plastics,No,155564
Asia,Chinese Taipei,2014,Import,All Scrap Plastics,No,272795
Asia,Yemen,2014,Import,All Scrap Plastics,No,53436
Europe,Austria,2014,Import,All Scrap Plastics,No,48050
Europe,Belgium,2014,Import,All Scrap Plastics,No,9509551
Europe,Bulgaria,2014,Import,All Scrap Plastics,No,380394
Europe,Switzerland,2014,Import,All Scrap Plastics,No,35996
Europe,Czechia,2014,Import,All Scrap Plastics,No,256020
Europe,Germany,2014,Import,All Scrap Plastics,No,29454207
Europe,Denmark,2014,Import,All Scrap Plastics,No,99731
Europe,Spain,2014,Import,All Scrap Plastics,No,5474827
Europe,Estonia,2014,Import,All Scrap Plastics,No,246413
Europe,Finland,2014,Import,All Scrap Plastics,No,86341
Europe,France,2014,Import,All Scrap Plastics,No,3453295
Europe,United Kingdom,2014,Import,All Scrap Plastics,No,16197115
Europe,Greece,2014,Import,All Scrap Plastics,No,177588
Europe,Croatia,2014,Import,All Scrap Plastics,No,36010
Europe,Hungary,2014,Import,All Scrap Plastics,No,29616
Europe,Ireland,2014,Import,All Scrap Plastics,No,26126
Europe,Iceland,2014,Import,All Scrap Plastics,No,2229
Europe,Italy,2014,Import,All Scrap Plastics,No,3288826
Europe,Latvia,2014,Import,All Scrap Plastics,No,110186
Europe,Malta,2014,Import,All Scrap Plastics,No,458767
Europe,Netherlands,2014,Import,All Scrap Plastics,No,17828062
Europe,Norway,2014,Import,All Scrap Plastics,No,51499
Europe,Poland,2014,Import,All Scrap Plastics,No,2505817
Europe,Portugal,2014,Import,All Scrap Plastics,No,3377170
Europe,Romania,2014,Import,All Scrap Plastics,No,120890
Europe,Russia,2014,Import,All Scrap Plastics,No,81721
Europe,Slovakia,2014,Import,All Scrap Plastics,No,1083714
Europe,Slovenia,2014,Import,All Scrap Plastics,No,1356460
Europe,Sweden,2014,Import,All Scrap Plastics,No,449483
North America,Bahamas,2014,Import,All Scrap Plastics,No,49345
North America,Canada,2014,Import,All Scrap Plastics,No,2989997
North America,Curaçao,2014,Import,All Scrap Plastics,No,67340
North America,Dominican Republic,2014,Import,All Scrap Plastics,No,8574
North America,Haiti,2014,Import,All Scrap Plastics,No,63601
North America,Jamaica,2014,Import,All Scrap Plastics,No,106529
North America,Mexico,2014,Import,All Scrap Plastics,No,83443
North America,United States,2014,Import,All Scrap Plastics,No,54909452
Oceania,Australia,2014,Import,All Scrap Plastics,No,832573
Oceania,Fiji,2014,Import,All Scrap Plastics,No,37823
Oceania,Kiribati,2014,Import,All Scrap Plastics,No,11379
Oceania,New Zealand,2014,Import,All Scrap Plastics,No,409207
South America,Brazil,2014,Import,All Scrap Plastics,No,1146410
South America,Chile,2014,Import,All Scrap Plastics,No,237784
Africa,Angola,2015,Import,All Scrap Plastics,No,9723
Africa,Republic of the Congo,2015,Import,All Scrap Plastics,No,8284
Africa,Gabon,2015,Import,All Scrap Plastics,No,7341
Africa,Ghana,2015,Import,All Scrap Plastics,No,67547
Africa,Kenya,2015,Import,All Scrap Plastics,No,22197
Africa,Morocco,2015,Import,All Scrap Plastics,No,49684
Africa,Madagascar,2015,Import,All Scrap Plastics,No,17374
Africa,Mauritius,2015,Import,All Scrap Plastics,No,162741
Africa,Nigeria,2015,Import,All Scrap Plastics,No,174172
Africa,Sudan,2015,Import,All Scrap Plastics,No,79400
Africa,Seychelles,2015,Import,All Scrap Plastics,No,7734
Africa,Tunisia,2015,Import,All Scrap Plastics,No,5289
Africa,Tanzania,2015,Import,All Scrap Plastics,No,50365
Africa,Uganda,2015,Import,All Scrap Plastics,No,19218
Africa,South Africa,2015,Import,All Scrap Plastics,No,150074
Asia,United Arab Emirates,2015,Import,All Scrap Plastics,No,4934489
Asia,Bangladesh,2015,Import,All Scrap Plastics,No,13609
Asia,Bahrain,2015,Import,All Scrap Plastics,No,80856
Asia,China,2015,Import,All Scrap Plastics,No,464797
Asia,Cyprus,2015,Import,All Scrap Plastics,No,375357
Asia,Hong Kong,2015,Import,All Scrap Plastics,No,261595
Asia,Indonesia,2015,Import,All Scrap Plastics,No,2887503
Asia,Iran,2015,Import,All Scrap Plastics,No,167663
Asia,Israel,2015,Import,All Scrap Plastics,No,170888
Asia,Jordan,2015,Import,All Scrap Plastics,No,216636
Asia,Japan,2015,Import,All Scrap Plastics,No,1015199
Asia,South Korea,2015,Import,All Scrap Plastics,No,319673
Asia,Kuwait,2015,Import,All Scrap Plastics,No,571125
Asia,Lebanon,2015,Import,All Scrap Plastics,No,5174
Asia,Sri Lanka,2015,Import,All Scrap Plastics,No,120533
Asia,Maldives,2015,Import,All Scrap Plastics,No,33317
Asia,Burma,2015,Import,All Scrap Plastics,No,1188
Asia,Malaysia,2015,Import,All Scrap Plastics,No,6247444
Asia,Nepal,2015,Import,All Scrap Plastics,No,62199
Asia,Oman,2015,Import,All Scrap Plastics,No,411484
Asia,Pakistan,2015,Import,All Scrap Plastics,No,92424
Asia,Philippines,2015,Import,All Scrap Plastics,No,6461
Asia,Qatar,2015,Import,All Scrap Plastics,No,6101779
Asia,Saudi Arabia,2015,Import,All Scrap Plastics,No,5637746
Asia,Singapore,2015,Import,All Scrap Plastics,No,118120
Asia,Thailand,2015,Import,All Scrap Plastics,No,510964
Asia,Turkey,2015,Import,All Scrap Plastics,No,535040
Asia,Vietnam,2015,Import,All Scrap Plastics,No,60666
Asia,Chinese Taipei,2015,Import,All Scrap Plastics,No,198010
Asia,Yemen,2015,Import,All Scrap Plastics,No,115744
Europe,Austria,2015,Import,All Scrap Plastics,No,62164
Europe,Belgium,2015,Import,All Scrap Plastics,No,5687345
Europe,Bulgaria,2015,Import,All Scrap Plastics,No,34122
Europe,Switzerland,2015,Import,All Scrap Plastics,No,197768
Europe,Czechia,2015,Import,All Scrap Plastics,No,27210
Europe,Germany,2015,Import,All Scrap Plastics,No,23194404
Europe,Denmark,2015,Import,All Scrap Plastics,No,168323
Europe,Spain,2015,Import,All Scrap Plastics,No,3003088
Europe,Estonia,2015,Import,All Scrap Plastics,No,126370
Europe,Finland,2015,Import,All Scrap Plastics,No,46922
Europe,France,2015,Import,All Scrap Plastics,No,2025819
Europe,United Kingdom,2015,Import,All Scrap Plastics,No,16731782
Europe,Greece,2015,Import,All Scrap Plastics,No,129318
Europe,Croatia,2015,Import,All Scrap Plastics,No,240165
Europe,Ireland,2015,Import,All Scrap Plastics,No,108213
Europe,Italy,2015,Import,All Scrap Plastics,No,2290172
Europe,Latvia,2015,Import,All Scrap Plastics,No,135942
Europe,Malta,2015,Import,All Scrap Plastics,No,12716
Europe,Netherlands,2015,Import,All Scrap Plastics,No,10714273
Europe,Poland,2015,Import,All Scrap Plastics,No,995277
Europe,Portugal,2015,Import,All Scrap Plastics,No,969899
Europe,Romania,2015,Import,All Scrap Plastics,No,17031
Europe,Russia,2015,Import,All Scrap Plastics,No,27738
Europe,Slovakia,2015,Import,All Scrap Plastics,No,1142624
Europe,Slovenia,2015,Import,All Scrap Plastics,No,1400351
Europe,Sweden,2015,Import,All Scrap Plastics,No,223348
Europe,Ukraine,2015,Import,All Scrap Plastics,No,48685
North America,Canada,2015,Import,All Scrap Plastics,No,3643279
North America,Haiti,2015,Import,All Scrap Plastics,No,50229
North America,Jamaica,2015,Import,All Scrap Plastics,No,71398
North America,Nicaragua,2015,Import,All Scrap Plastics,No,7435
North America,Trinidad and Tobago,2015,Import,All Scrap Plastics,No,21129
North America,United States,2015,Import,All Scrap Plastics,No,51754700
Oceania,Australia,2015,Import,All Scrap Plastics,No,568202
Oceania,New Zealand,2015,Import,All Scrap Plastics,No,824867
South America,Brazil,2015,Import,All Scrap Plastics,No,30218
South America,Chile,2015,Import,All Scrap Plastics,No,86462
South America,Uruguay,2015,Import,All Scrap Plastics,No,3463
South America,Venezuela,2015,Import,All Scrap Plastics,No,27582
Africa,Angola,2016,Import,All Scrap Plastics,No,29702
Africa,Egypt,2016,Import,All Scrap Plastics,No,40345
Africa,Ghana,2016,Import,All Scrap Plastics,No,50955
Africa,Morocco,2016,Import,All Scrap Plastics,No,205658
Africa,Mauritius,2016,Import,All Scrap Plastics,No,67953
Africa,Nigeria,2016,Import,All Scrap Plastics,No,68623
Africa,Rwanda,2016,Import,All Scrap Plastics,No,12944
Africa,Seychelles,2016,Import,All Scrap Plastics,No,25075
Africa,South Africa,2016,Import,All Scrap Plastics,No,2184
Asia,United Arab Emirates,2016,Import,All Scrap Plastics,No,5140086
Asia,Bahrain,2016,Import,All Scrap Plastics,No,100832
Asia,China,2016,Import,All Scrap Plastics,No,137631
Asia,Cyprus,2016,Import,All Scrap Plastics,No,485606
Asia,Hong Kong,2016,Import,All Scrap Plastics,No,83712
Asia,Indonesia,2016,Import,All Scrap Plastics,No,82963
Asia,Iran,2016,Import,All Scrap Plastics,No,134414
Asia,Israel,2016,Import,All Scrap Plastics,No,286936
Asia,Jordan,2016,Import,All Scrap Plastics,No,31428
Asia,Japan,2016,Import,All Scrap Plastics,No,1520857
Asia,South Korea,2016,Import,All Scrap Plastics,No,156509
Asia,Kuwait,2016,Import,All Scrap Plastics,No,640398
Asia,Lebanon,2016,Import,All Scrap Plastics,No,54105
Asia,Sri Lanka,2016,Import,All Scrap Plastics,No,43373
Asia,Maldives,2016,Import,All Scrap Plastics,No,14673
Asia,Malaysia,2016,Import,All Scrap Plastics,No,5846875
Asia,Nepal,2016,Import,All Scrap Plastics,No,179988
Asia,Oman,2016,Import,All Scrap Plastics,No,722197
Asia,Pakistan,2016,Import,All Scrap Plastics,No,30721
Asia,Philippines,2016,Import,All Scrap Plastics,No,2214
Asia,Qatar,2016,Import,All Scrap Plastics,No,139723
Asia,Saudi Arabia,2016,Import,All Scrap Plastics,No,3649541
Asia,Singapore,2016,Import,All Scrap Plastics,No,412349
Asia,Thailand,2016,Import,All Scrap Plastics,No,137734
Asia,Turkey,2016,Import,All Scrap Plastics,No,478053
Asia,Vietnam,2016,Import,All Scrap Plastics,No,249357
Asia,Chinese Taipei,2016,Import,All Scrap Plastics,No,423273
Europe,Austria,2016,Import,All Scrap Plastics,No,12737
Europe,Belgium,2016,Import,All Scrap Plastics,No,6208852
Europe,Bulgaria,2016,Import,All Scrap Plastics,No,3194
Europe,Belarus,2016,Import,All Scrap Plastics,No,9852
Europe,Switzerland,2016,Import,All Scrap Plastics,No,181329
Europe,Czechia,2016,Import,All Scrap Plastics,No,125951
Europe,Germany,2016,Import,All Scrap Plastics,No,21623121
Europe,Denmark,2016,Import,All Scrap Plastics,No,64408
Europe,Spain,2016,Import,All Scrap Plastics,No,1177983
Europe,Finland,2016,Import,All Scrap Plastics,No,92422
Europe,France,2016,Import,All Scrap Plastics,No,738874
Europe,United Kingdom,2016,Import,All Scrap Plastics,No,7619155
Europe,Greece,2016,Import,All Scrap Plastics,No,6671
Europe,Croatia,2016,Import,All Scrap Plastics,No,47890
Europe,Ireland,2016,Import,All Scrap Plastics,No,115428
Europe,Italy,2016,Import,All Scrap Plastics,No,294547
Europe,Latvia,2016,Import,All Scrap Plastics,No,42521
Europe,Malta,2016,Import,All Scrap Plastics,No,45813
Europe,Netherlands,2016,Import,All Scrap Plastics,No,6001956
Europe,Poland,2016,Import,All Scrap Plastics,No,2920905
Europe,Portugal,2016,Import,All Scrap Plastics,No,1353401
Europe,Romania,2016,Import,All Scrap Plastics,No,2924
Europe,Russia,2016,Import,All Scrap Plastics,No,19660
Europe,Slovakia,2016,Import,All Scrap Plastics,No,134087
Europe,Slovenia,2016,Import,All Scrap Plastics,No,4091264
Europe,Sweden,2016,Import,All Scrap Plastics,No,151521
Europe,Ukraine,2016,Import,All Scrap Plastics,No,9220
North America,Bahamas,2016,Import,All Scrap Plastics,No,13157
North America,Canada,2016,Import,All Scrap Plastics,No,2379452
North America,Costa Rica,2016,Import,All Scrap Plastics,No,35634
North America,Guatemala,2016,Import,All Scrap Plastics,No,12604
North America,Mexico,2016,Import,All Scrap Plastics,No,17919
North America,United States,2016,Import,All Scrap Plastics,No,44952116
Oceania,Australia,2016,Import,All Scrap Plastics,No,147439
Oceania,New Zealand,2016,Import,All Scrap Plastics,No,168226
South America,Brazil,2016,Import,All Scrap Plastics,No,484273
South America,Chile,2016,Import,All Scrap Plastics,No,8109
South America,Uruguay,2016,Import,All Scrap Plastics,No,3813
Africa,Algeria,2017,Import,All Scrap Plastics,No,32692
Africa,Egypt,2017,Import,All Scrap Plastics,No,310508
Africa,Ghana,2017,Import,All Scrap Plastics,No,1248
Africa,Kenya,2017,Import,All Scrap Plastics,No,26827
Africa,Morocco,2017,Import,All Scrap Plastics,No,125024
Africa,Madagascar,2017,Import,All Scrap Plastics,No,13389
Africa,Mauritania,2017,Import,All Scrap Plastics,No,110891
Africa,Mauritius,2017,Import,All Scrap Plastics,No,182026
Africa,Malawi,2017,Import,All Scrap Plastics,No,3144
Africa,Sudan,2017,Import,All Scrap Plastics,No,60850
Africa,Tunisia,2017,Import,All Scrap Plastics,No,36361
Africa,Tanzania,2017,Import,All Scrap Plastics,No,134850
Africa,Uganda,2017,Import,All Scrap Plastics,No,306813
Africa,South Africa,2017,Import,All Scrap Plastics,No,206552
Asia,United Arab Emirates,2017,Import,All Scrap Plastics,No,1602877
Asia,Bahrain,2017,Import,All Scrap Plastics,No,179515
Asia,Bhutan,2017,Import,All Scrap Plastics,No,17587
Asia,China,2017,Import,All Scrap Plastics,No,567204
Asia,Cyprus,2017,Import,All Scrap Plastics,No,8493
Asia,Hong Kong,2017,Import,All Scrap Plastics,No,426216
Asia,Indonesia,2017,Import,All Scrap Plastics,No,925957
Asia,Iran,2017,Import,All Scrap Plastics,No,49179
Asia,Israel,2017,Import,All Scrap Plastics,No,565000
Asia,Jordan,2017,Import,All Scrap Plastics,No,114633
Asia,Japan,2017,Import,All Scrap Plastics,No,3057204
Asia,South Korea,2017,Import,All Scrap Plastics,No,377052
Asia,Kuwait,2017,Import,All Scrap Plastics,No,79452
Asia,Lebanon,2017,Import,All Scrap Plastics,No,335642
Asia,Sri Lanka,2017,Import,All Scrap Plastics,No,50216
Asia,Maldives,2017,Import,All Scrap Plastics,No,8115
Asia,Malaysia,2017,Import,All Scrap Plastics,No,8772806
Asia,Nepal,2017,Import,All Scrap Plastics,No,24342
Asia,Oman,2017,Import,All Scrap Plastics,No,404689
Asia,Pakistan,2017,Import,All Scrap Plastics,No,1723479
Asia,Philippines,2017,Import,All Scrap Plastics,No,98000
Asia,Qatar,2017,Import,All Scrap Plastics,No,66015
Asia,Saudi Arabia,2017,Import,All Scrap Plastics,No,2718645
Asia,Singapore,2017,Import,All Scrap Plastics,No,237864
Asia,Thailand,2017,Import,All Scrap Plastics,No,1101505
Asia,Turkey,2017,Import,All Scrap Plastics,No,577225
Asia,Vietnam,2017,Import,All Scrap Plastics,No,23973
Asia,Chinese Taipei,2017,Import,All Scrap Plastics,No,641794
Asia,Yemen,2017,Import,All Scrap Plastics,No,57178
Europe,Austria,2017,Import,All Scrap Plastics,No,43844
Europe,Belgium,2017,Import,All Scrap Plastics,No,5529322
Europe,Bulgaria,2017,Import,All Scrap Plastics,No,44679
Europe,Switzerland,2017,Import,All Scrap Plastics,No,71651
Europe,Germany,2017,Import,All Scrap Plastics,No,18162949
Europe,Denmark,2017,Import,All Scrap Plastics,No,132918
Europe,Spain,2017,Import,All Scrap Plastics,No,1324294
Europe,Finland,2017,Import,All Scrap Plastics,No,62859
Europe,France,2017,Import,All Scrap Plastics,No,328777
Europe,United Kingdom,2017,Import,All Scrap Plastics,No,7000508
Europe,Italy,2017,Import,All Scrap Plastics,No,256566
Europe,Latvia,2017,Import,All Scrap Plastics,No,135524
Europe,Malta,2017,Import,All Scrap Plastics,No,9517
Europe,Netherlands,2017,Import,All Scrap Plastics,No,6024759
Europe,Poland,2017,Import,All Scrap Plastics,No,4395361
Europe,Portugal,2017,Import,All Scrap Plastics,No,826339
Europe,Russia,2017,Import,All Scrap Plastics,No,3981
Europe,Slovakia,2017,Import,All Scrap Plastics,No,132972
Europe,Slovenia,2017,Import,All Scrap Plastics,No,3287866
Europe,Sweden,2017,Import,All Scrap Plastics,No,261284
Europe,Ukraine,2017,Import,All Scrap Plastics,No,23156
North America,Canada,2017,Import,All Scrap Plastics,No,2604872
North America,Guatemala,2017,Import,All Scrap Plastics,No,2000
North America,Honduras,2017,Import,All Scrap Plastics,No,49089
North America,Jamaica,2017,Import,All Scrap Plastics,No,1355
North America,Mexico,2017,Import,All Scrap Plastics,No,40250
North America,Nicaragua,2017,Import,All Scrap Plastics,No,2867
North America,United States,2017,Import,All Scrap Plastics,No,52399245
Oceania,Australia,2017,Import,All Scrap Plastics,No,402865
Oceania,New Zealand,2017,Import,All Scrap Plastics,No,244564
South America,Chile,2017,Import,All Scrap Plastics,No,313879
South America,Suriname,2017,Import,All Scrap Plastics,No,14445
South America,Uruguay,2017,Import,All Scrap Plastics,No,4140
Africa,Angola,2018,Import,All Scrap Plastics,No,18562
Africa,Cote d'Ivoire,2018,Import,All Scrap Plastics,No,2744
Africa,Ethiopia,2018,Import,All Scrap Plastics,No,210570
